date,real_gdp,consumption,cpi,core_cpi_yoy,short_rate,rate_3m,rate_10y,working_age_pop,jgb_1y,jgb_2y,jgb_3y,jgb_4y,jgb_5y,jgb_6y,jgb_7y,jgb_8y,jgb_9y,jgb_10y,jgb_15y,jgb_20y,jgb_25y,jgb_30y,jgb_40y
2002-01-01,629330.391401515,346568.9548076984,65.42248047649807,-0.1455214563470687,0.0964659809173964,0.2687793876605384,1.646295996501431,85.3054823877287,0.6469258482906799,0.9796249616233028,1.1922771393003742,1.3333751067597683,1.43060630290508,1.5001161352941836,1.551543225933094,1.590790756531031,1.6215736046171072,1.646295996501431,1.7206413268893583,1.7578265697946378,1.7801369834489065,1.7950105480602112,1.8136025005621454
2002-04-01,634613.2935591553,350724.92985050485,65.38467122828162,-0.1627845361671844,0.1167147564248857,0.3605501224264956,1.7463154701638484,85.39725650725295,0.7408073150479282,1.0754339501161703,1.2893667543495455,1.4313426955910593,1.5291950909764922,1.5991581270981614,1.6509255650068775,1.6904355821322337,1.721425776062019,1.7463154701638484,1.8211664977230095,1.8586052415221004,1.8810677714710562,1.896042747342038,1.914761463936802
2002-07-01,638050.2718952859,349905.7177046798,65.36163036537103,-0.1756762052136697,0.1025571029276081,0.311034712415187,1.8192534306480068,85.18113421722398,0.7226259367947498,1.0858668286836426,1.3188106648012672,1.4738202164136145,1.5808943778964955,1.6575852696662097,1.714405197519117,1.7578118539241956,1.7918801180583046,1.8192534306480066,1.9016115843078851,1.9428135747390323,1.9675342866022856,1.9840147229696545,2.00461526545558
2002-10-01,641884.2023524403,352113.7689907293,65.27811859407684,-0.238894807333312,0.0617232361285143,0.2847427533423511,1.8059503473789928,85.2986007283245,0.6996576416218345,1.0659337054015319,1.300894079986394,1.4572861329190168,1.565338465717616,1.6427429946953946,1.7000988503395882,1.7439188311264442,1.7783135923707398,1.805950347378993,1.889104797034411,1.930705962620355,1.95566620439045,1.972306327986811,1.9931064795376876
2003-01-01,646169.5250755564,352353.7826475694,65.22039202311258,-0.3093756447738605,0.1450092282009981,0.3108044006272113,1.9041703654755255,85.20749212069937,0.744183563703537,1.1273212144351539,1.3734842621899388,1.5375566597823134,1.6510431232618872,1.732412190746485,1.7927453384116334,1.8388615005198188,1.8750700830602476,1.9041703654755255,1.9917485560758739,2.035567298400073,2.061858224064558,2.0793854737261395,2.1012945330180446
2003-04-01,653174.1555864098,359012.1134161142,65.18111392182287,-0.3118082905832188,0.1369706336150473,0.3033845573569316,1.940828745913139,85.19555859590079,0.7480426950822747,1.1414803123094848,1.3944865568903044,1.563250523128953,1.6800564466395616,1.7638472680140607,1.8259991061827112,1.8735178996532318,1.910834462043507,1.940828745913139,2.0311091960130168,2.07628255378181,2.103386332920142,2.12145548701665,2.1440419269496456
2003-07-01,659379.2105383883,361120.6611471886,65.17234089685952,-0.2900235078470223,0.0920175846288991,0.3054519961305804,1.8608429515466545,85.15591739566942,0.7291139080871494,1.1033777591980283,1.3436451414256017,1.5036755802318205,1.6143022069170656,1.6935848444352237,1.7523511234016125,1.7972588670497525,1.8325128842354728,1.8608429515466547,1.9460930462903494,1.9887447376320404,2.0143353601595178,2.0313957392374733,2.0527212102159043
2003-10-01,666475.0574762098,365785.8150467631,65.10425145910557,-0.2667036010486241,0.0673541927667644,0.2691024226948278,1.9722881538211048,85.14723634090976,0.7305828624473356,1.1393826160965508,1.4025953136060432,1.57835663440969,1.7001134476019268,1.7875162529234712,1.8523806214325031,1.9019914036825203,1.940960489662407,1.972288153821105,2.0665989548058317,2.1137926868416783,2.1421088161329633,2.1609862068252492,2.184582942648286
2004-01-01,671046.7920387317,367783.4910363113,65.08087512132303,-0.2141452008313562,0.12742139604149,0.3438835606074138,1.8598196654733528,85.0923157447819,0.7574495516828506,1.1224938017170587,1.3566357713180792,1.5124667409938914,1.6201220864337864,1.6972369882820935,1.7543753395332422,1.7980275740859024,1.832289827636183,1.859819665473353,1.9426509412236108,1.9840901029889388,2.0089531323960053,2.0255284474969244,2.0462475884168456
2004-04-01,676421.5639363284,371891.61191334913,65.01911801915718,-0.2488413174742815,0.1093986793743052,0.3037685496464516,1.823166883426751,85.14770250907287,0.7182204746109884,1.0840737600104668,1.3187532447816712,1.4749527248749743,1.5828688051978277,1.6601739294651838,1.7174551340874036,1.7612175416563596,1.7955668241191047,1.823166883426751,1.9062104145763046,1.9477559778334712,1.972682854749887,1.9893007350234826,2.0100730824169037
2004-07-01,682320.7455416649,372647.1280043816,64.96464464640366,-0.3191966156801977,0.0275936370292476,0.2359379488228864,1.8754811908812936,85.02717644278876,0.6811332037287023,1.0750613166911396,1.3283934418328258,1.4973808257314745,1.6143448255804067,1.6982509735392468,1.7604894197503653,1.808075008069356,1.8454443336789388,1.8754811908812934,1.9658903255512195,2.011128191597659,2.038270679712613,2.0563656398944463,2.0789843374387385
2004-10-01,685829.0134182987,374998.9265164599,64.95633875127342,-0.2274520996115493,0.0966009872007797,0.301344559747933,1.743036780208168,85.08161172860896,0.6959126235111002,1.0436079547923847,1.266223472749515,1.4141521212573123,1.516216279346584,1.589252060015861,1.643327069867261,1.684616759109132,1.7170127684922019,1.743036780208168,1.821316460521032,1.8604739533799832,1.883967839607619,1.8996303890196973,1.9192085726644557
2005-01-01,690404.4422132209,382970.3464233804,64.81068860728946,-0.4160191716205194,0.113101790603719,0.3364348122762668,1.9520709611357197,84.96778164398935,0.7755125906723748,1.1638542203729614,1.4134747407688895,1.5799175173889177,1.6950811125559813,1.777673752594573,1.8389257796692167,1.885750610501124,1.9225189913514897,1.9520709611357197,2.0410144475950656,2.0855175989693064,2.1122192126088026,2.1300202553243475,2.1522715559829337
2005-04-01,692143.6957302671,378723.6925394502,64.69915771799865,-0.4933166868324731,0.0550152606756123,0.2792255091339464,1.865270579048239,84.97198740767993,0.7107313619581135,1.0921583046303973,1.3371847747111765,1.500477955759737,1.6134130944335308,1.6943799359595344,1.7544110196807752,1.8002942205674999,1.8363187801735315,1.8652705790482393,1.9523999548775655,1.9959937108817263,2.0221496307683418,2.0395868762260636,2.061383430246962
2005-07-01,693990.1257340334,380023.6886336995,64.57882328400696,-0.5956649290910748,0.1094921696418721,0.260896009810119,1.8947479206500557,84.8964018723855,0.7046349360544697,1.0972331287992945,1.3496816679782555,1.5180632817515678,1.6345986766134142,1.718192130403624,1.780195749319797,1.8276002314373816,1.86482649592112,1.8947479206500557,1.9848081425790327,2.0298711021859583,2.056908635564479,2.074933625648416,2.0974648605577575
2005-10-01,695320.575785094,385246.60153092846,64.41756420423542,-0.8329000662315031,0.0272588757371105,0.1598408190768849,1.986086486452037,84.94775118601737,0.6528105019182016,1.0903662514694534,1.3726841509201828,1.561543643336728,1.6925679021163125,1.786731889133306,1.8566737748059288,1.9102004981150384,1.9522629013436132,1.9860864864520371,2.087941599656416,2.138917219350853,2.1695027163311402,2.18989302473211,2.2153809079630196
2006-01-01,694528.8492736233,386455.5940321372,64.3365329314036,-0.7342903714140797,0.1668093050006085,0.3968616669301537,1.9045885604711368,84.97225629784633,0.808327040543412,1.1714530054361265,1.404320485183484,1.559277688286532,1.6663148112440485,1.742978681090908,1.7997783160004708,1.843169321848891,1.8772252231470603,1.9045885604711368,1.9869165623273848,2.028103437963344,2.052815080009902,2.0692894698091635,2.0898824540838676
2006-04-01,696893.762077301,381499.5648807592,64.3244436517543,-0.5808474043288921,0.1623974992529716,0.3980292520508297,2.1684273163053795,84.87113219100895,0.8767083476856374,1.3012139243258067,1.5748614167531219,1.7577766391485667,1.884595104890381,1.9756907026048638,2.043328287039943,2.0950778607032934,2.1357364410525728,2.1684273163053795,2.266858636458144,2.316117943212385,2.345673545737227,2.3653772551497343,2.3900068895216178
2006-07-01,696991.7560265488,382781.215214511,64.26248641995117,-0.4910498044993737,0.0873741332848517,0.2567554426994516,1.864830988362042,84.8401557150648,0.693898572994633,1.080473480875161,1.3289202086032506,1.4945582547708813,1.6091524730889863,1.6913297170734325,1.7522697897162003,1.7988540314710075,1.8354323639190078,1.864830988362042,1.9533109644960562,1.9975817628170347,2.0241439501807874,2.041852041682367,2.0639871533067837
2006-10-01,697919.633423137,384380.58910625847,64.22383404588747,-0.301194339365112,0.1181727168919536,0.2623776546955848,1.790471072394931,84.7692691518466,0.6790545248335917,1.04693963151598,1.2829690384408368,1.4400940000907845,1.5486648931784865,1.6264477443488936,1.6840877126693858,1.7281268100950797,1.7626946580299472,1.790471072394931,1.874047664342832,1.9158604456042185,1.9409476699342647,1.957672448901624,1.9785784196814693
2007-01-01,699751.304170105,387533.68807471485,64.22813160694454,-0.1686331941001643,-0.0204960982899937,0.1824749463402223,1.7864958598094889,84.78853536732238,0.6185805553863024,1.0042079982323964,1.2520252394743705,1.4172317213984775,1.5315205918968633,1.6134750655321373,1.6742478419355182,1.720703059564608,1.7571794720532534,1.7864958598094889,1.874727262669904,1.9188734537147902,1.9453608689669137,1.9630191121991496,1.9850919134779252
2007-04-01,701537.1579671446,384325.341886544,64.24391854782247,-0.1252642766596679,0.0421826169867333,0.2701077637772492,1.7345580969548566,84.69536028701393,0.6704992967006029,1.0235126235536984,1.249661365665825,1.4000123270322522,1.5037903619339776,1.5780765230261444,1.633090544479986,1.6751044290264698,1.7080725016233047,1.7345580969548566,1.8142329860830628,1.854089883055507,1.8780034552283642,1.8939457963646695,1.9138737197150173
2007-07-01,703910.7713733575,386771.2723471815,64.1924249879297,-0.1090833167854353,0.0853110539923935,0.339238889665423,1.810135469211044,84.70435610066406,0.7412799230279954,1.0957995746833988,1.3229491042360035,1.4739861868841488,1.578249678216937,1.6528900101650001,1.7081700071066568,1.7503890203213246,1.7835191300984743,1.8101354692110443,1.8902055519069338,1.930260555430759,1.9542930038493613,1.9703145961260622,1.9903415834161533
2007-10-01,704891.3165635825,388897.56487622974,64.20945039707881,-0.0223986312133694,0.046393348928657,0.2618822760917005,1.886096678930206,84.73633930230545,0.7031551045833784,1.0935012553635908,1.3444535599255822,1.5118093830348385,1.6276189926921465,1.7106829407416961,1.7722889110503441,1.8193867140452138,1.8563707236518256,1.886096678930206,1.9755660638118182,2.0203328427633562,2.047192649337137,2.0650991544212647,2.087482283059542
2008-01-01,705486.3369430562,388692.8597639256,64.16574474224792,-0.0971804440841207,0.1357198241315329,0.3245683232339621,1.9912780329965452,84.76595065988707,0.7767150810535373,1.1769913106962417,1.4345410623647994,1.6064199726769344,1.7254298354518778,1.8108285684856853,1.87418791732561,1.9226379810340413,1.9606901812305677,1.9912780329965452,2.0833526350843226,2.129425383157112,2.157068852386728,2.175497801284344,2.198533984783414
2008-04-01,707183.6989034526,388366.2492761719,64.0773821211626,-0.2595617707912572,0.1998648265373997,0.3730709078898538,1.9376480565119736,84.81546054306148,0.7990834327245322,1.1754938649424753,1.417187414626513,1.5781956073528924,1.6895140314523645,1.7693013784905238,1.828446684580553,1.8736467458768962,1.9091316733877814,1.9376480565119736,2.023461319999038,2.0663953221542593,2.092155348719169,2.1093286642636992,2.1307953058456537
2008-07-01,705904.3325844604,388039.61287222966,64.00080416579091,-0.2989564521017019,0.0411692640285349,0.2415128027786545,1.939909778533175,84.62067074574647,0.7017678698665029,1.1094486124545748,1.3719178499785236,1.5471694684242507,1.668565648162647,1.755705348804062,1.8203721307684109,1.869830528055833,1.9086792406628517,1.939909778533175,2.0339270000901095,2.0809735637184916,2.109201382816854,2.1280198998169753,2.1515430435142213
2008-10-01,705604.0857625738,385953.81466015,63.88184760496056,-0.511515632261783,0.0581268297957403,0.2491488886791826,1.973877605597854,84.69676500783227,0.7161418643321114,1.1299756691115894,1.3965329408710516,1.574587239662208,1.6979664204153726,1.7865528444323653,1.8523060877730457,1.9026023982719096,1.9421130032186604,1.973877605597854,2.0695091208289513,2.117364913601874,2.1460783204911498,2.165220563951093,2.189148365781321
2009-01-01,706056.5307213841,387961.30699060607,63.7914485178321,-0.5850351706743651,0.1117724184154965,0.281320381243632,2.055402594071825,84.61218762402008,0.7609421967720704,1.1863086657913153,1.460528126680719,1.6438354800306885,1.770931393067558,1.862229405951906,1.9300190002789628,1.9818858087557467,2.022636996339167,2.055402594071825,2.154059774630099,2.2034323029286362,2.2330558454182574,2.2528048483177305,2.277491099556465
2009-04-01,707690.1159411968,388815.0411080632,63.7265092054644,-0.5490815554928876,0.180555807424981,0.4420184769508797,2.033497148137553,84.56743761766269,0.8749147091018135,1.2576113470192327,1.5034813901810757,1.6673529092664592,1.7806972437002222,1.8619626191486625,1.922217896092829,1.968274001849894,2.0044351441086614,2.0334971481375534,2.1209596363162393,2.1647203781829,2.190976499967374,2.2084805469515514,2.230360602892529
2009-07-01,712781.072087735,392393.82861895504,63.7171222660792,-0.4442326526245873,0.0388812843730048,0.2924363364351687,1.9752241555815748,84.57162972258631,0.7486972479771363,1.1527305252963378,1.4127764226315893,1.586366644052275,1.7065873233480453,1.7928694228305684,1.8568921628507822,1.905853854718693,1.944310205076509,1.975224155581575,2.068284442212923,2.1148513040103385,2.1427912721903692,2.161417887827871,2.184701154787339
2009-10-01,715540.2110698569,392673.8965907791,63.75157561218344,-0.2041346768447623,0.1124518061153471,0.3465332666220099,1.7243719633179415,84.528095824184,0.7247621448372115,1.057536521958537,1.2702387041594274,1.4113709537916257,1.5086264058545162,1.5781539344539073,1.629594314605733,1.668852094494338,1.699643038797168,1.7243719633179415,1.7987370396233027,1.8359321809579254,1.858248534285117,1.8731260586938547,1.891722960943292
2010-01-01,719829.8044176549,396653.8375678812,63.63777643256835,-0.2411882514680164,0.1910649425406554,0.3634394306063817,1.959274287677809,84.50551978628062,0.7974503471984613,1.1811649156241264,1.4277112618425016,1.5920464417425697,1.7057188335188433,1.7872235473349423,1.847658562781109,1.893853288528458,1.9301239308027993,1.959274287677809,2.0470038361801324,2.0908984526946948,2.117234907589972,2.134792510190772,2.1567395106621574
2010-04-01,728111.4079752194,402086.77837875474,63.608803697489215,-0.1848749397429402,0.0174120425910366,0.243062622319955,1.7307115169586942,84.45458334185867,0.6493903288139082,1.007824572974813,1.2375749194349608,1.3903950738503403,1.495920155049985,1.5714808957810895,1.627452101982299,1.6702041975347905,1.7037554047609766,1.730711516958694,1.8118086170520968,1.852378454043537,1.876719834546351,1.8929473823512146,1.9132318140885396
2010-07-01,733067.3195003055,403437.7720170788,63.511530730989215,-0.3231846116331505,0.0359465396577084,0.2551353319426454,1.847869125770448,84.38009451701006,0.6883527316738454,1.0713426600205063,1.3174075624700325,1.4814126734639594,1.594851529162211,1.6761858637901002,1.7364929277491716,1.7825889732822062,1.818781665147071,1.847869125770448,1.935408560495405,1.9792078748899833,2.0054871425889953,2.023006620243204,2.0449059645244954
2010-10-01,740614.5312595391,407911.5305862899,63.48651356540217,-0.4166400673358591,0.0788196696769581,0.2920960384030797,1.8216747477572843,84.34781873987389,0.7091529730153849,1.077385154806394,1.3136451550329598,1.4709282071677845,1.5796109551776676,1.6574754115158927,1.7151766637448638,1.75926302524978,1.7938682084737378,1.8216747477572846,1.9053423969925778,1.9472008243541505,1.9723154391818112,1.989058478552318,2.0099872748393808
2011-01-01,744525.1568023564,409575.9115836868,63.43267984161355,-0.3228079524841606,0.0739705793572294,0.3114605373685428,1.857354795162256,84.43266224416406,0.7326923828949887,1.104737095866878,1.3435301044568517,1.5025497400804495,1.6124611857640019,1.6912220539712963,1.7495964942398536,1.7942020395505107,1.829217341363411,1.857354795162256,1.9420226853794198,1.9843825234613892,2.0097980158905306,2.0267416411130497,2.0479211697511923
2011-04-01,750013.2118202305,412507.4057522041,63.29814375708803,-0.4895879495422193,0.1406300643876822,0.3596911986735206,2.128847552408087,84.36116499549571,0.8380525586942726,1.2622679789788274,1.535722694366271,1.7185057524035985,1.845230706926165,1.9362580823524307,2.00384443316372,2.055554493843747,2.0961818617230183,2.128847552408087,2.2272027482580543,2.276423894666742,2.3059565986120867,2.3256450422452346,2.350255594390174
2011-07-01,753669.2315109738,413323.4068136002,63.29473984811365,-0.3419248797377678,0.1120829859910419,0.3342834130801719,1.895111006349004,84.32019555501718,0.7593364813801431,1.134870737308221,1.3759821640495853,1.5365912640981483,1.64762731522334,1.7272086535002935,1.7861992509804983,1.8312799961272574,1.8666706722952378,1.895111006349004,1.9806943996026496,2.0235131701272677,2.049204050550661,2.0663312684872563,2.087740288051004
2011-10-01,758443.9517983127,417672.6028570202,63.2185946103137,-0.4229022148331628,0.0112518970178935,0.2303590855190599,1.852631128736915,84.32542528133617,0.6711348925094682,1.0610271629530392,1.3116779138662464,1.478826997394606,1.5944903310774243,1.677447561646749,1.738973389184221,1.786009383551345,1.8229445687013475,1.8526311287369148,1.9419814353232858,1.9866885215258936,2.01351250873963,2.0313951341570173,2.0537484132075754
2012-01-01,765571.325416248,420900.4052305104,63.28814641688002,-0.2281132339095999,0.1257705201450405,0.3359942623851037,1.902543587152617,84.33974661264578,0.7625114383349154,1.1393827182575116,1.381382450641378,1.542600556540075,1.65406750204849,1.7339632047518716,1.7931898838584412,1.8384527025864794,1.8739872040421752,1.902543587152617,1.988477756866733,2.031472368094672,2.0572687638708604,2.0744663256510543,2.0959632750319472
2012-04-01,766374.9982663012,425050.19859929447,63.33231705789909,0.053973272182238,0.0711230556322174,0.217614721740792,1.878694384427901,84.28401819715133,0.6683208326173811,1.0672814625973064,1.3239571427394652,1.4952368058470986,1.6138226788450554,1.6989120847949106,1.7620391349555988,1.8103100426106506,1.8482207221607316,1.878694384427901,1.9704238308602846,2.016323555882672,2.0438632005263986,2.0622229327627606,2.085172595422819
2012-07-01,771645.2977678287,427084.29436883086,63.39626984448885,0.160279752063035,0.1637223608470619,0.3662309931693787,1.9643240288906687,84.21719725316795,0.8008197447466783,1.1850619924315797,1.431958923579869,1.5965344579965253,1.7103769095696915,1.792005692653319,1.8525338817285533,1.8988004659114202,1.9351278712817062,1.964324028890669,2.052192017289043,2.0961560323278294,2.1225341306516685,2.140119495646737,2.162101199115949
2012-10-01,775922.3540766865,427416.4546042713,63.51181440929001,0.4627465885758086,0.068620623178154,0.2519348644126803,1.9134530297754704,84.28631464778245,0.7027531817292407,1.1018162786982553,1.3585600369040474,1.5298863730677044,1.6485052689958744,1.733618767240546,1.796763910250377,1.8450487716801873,1.8829704737281796,1.9134530297754704,2.0052093590520625,2.0511225601732357,2.078670291313949,2.0970354145693837,2.1199918160042515
2013-01-01,777684.3124231178,426422.8434110045,63.598126287689375,0.4885957808835948,0.0681692358448882,0.2297740071156876,1.984699989399606,84.27895927514909,0.7044940226053711,1.125384164853931,1.3966295980935794,1.5778980133230405,1.7035513014923926,1.793796829227977,1.8607960274899684,1.9120532576424631,1.9523229213427356,1.9846999893996062,2.0821827781242503,2.130966595636086,2.1602368750576013,2.1797503683240818,2.2041422324792315
2013-04-01,776867.597339461,425380.1700342211,63.70929724435145,0.5934768619015076,0.1270565805402266,0.3775110791192513,2.09179598030056,84.19972783276614,0.8418316346283614,1.253224983710399,1.518160840614779,1.6951035274955828,1.817696201307329,1.905708819275444,1.9710311453308058,2.0209951188554585,2.0602432010320277,2.09179598030056,2.186787226983754,2.234322059588407,2.262842870424843,2.281856716014147,2.305624020482991
2013-07-01,779021.7711496103,430508.2829985464,63.82225454953086,0.6696922466977376,0.1381463241168468,0.3900161843434179,1.969108332307764,84.19868317556721,0.8197428858358582,1.1995451064321,1.4434921270837267,1.6060452576521107,1.7184567829728639,1.7990416157797764,1.8587858183143853,1.9044477673999598,1.9402975536877844,1.9691083323077638,2.0558114523171356,2.099191530576003,2.125219230532572,2.142570995702673,2.164260699348676
2013-10-01,779243.7717231091,429034.7517703461,63.98140173008723,0.7366500878102313,0.1224049681968101,0.3631815862056785,1.9813596568003704,84.18709799984069,0.8029098053046957,1.191845417849983,1.4418605746284003,1.6085739066227411,1.7239289298214346,1.806661228592441,1.8680181366838688,1.9149238550572085,1.9517561313603768,1.9813596568003704,2.070458978308824,2.11504024822215,2.141788737841187,2.15962103133196,2.1819113954652005
2014-01-01,780782.4193216803,430255.8756950697,64.06097431941797,0.7251344520656333,0.0157201341307595,0.2233765366364358,1.7006336832122029,84.15650496582022,0.6270451463451381,0.9830511017077331,1.2111881168813767,1.3629022013308858,1.467644696721805,1.5426344921157935,1.5981769293710908,1.640598344816344,1.6738883380803984,1.7006336832122027,1.7810937068184498,1.8213441837894928,1.8454939284276604,1.861593718489851,1.8817184530258642
2014-04-01,781441.3031082115,426803.9158749878,64.08611399942595,0.5897204656310173,0.1269017219964125,0.3674204756249922,1.9181140477548504,84.10570495885564,0.7898803957011018,1.1630465870971605,1.4025846949644982,1.5621151568140412,1.6723880311300354,1.7514125841500263,1.8099850466316456,1.8547433129060644,1.8898792535090567,1.9181140477548502,2.0030761647276565,2.0455834957160164,2.0710874930576084,2.088090121785817,2.1093434048166815
2014-07-01,785520.7745012454,433642.1513847585,64.23370847282935,0.6426180078292527,0.04828459741628,0.2486461928343348,1.942313543904639,84.07991735235375,0.7076910179381557,1.1142665668118215,1.3760015244600237,1.5507497342606076,1.6717897335820002,1.7586695783124173,1.8231412134950966,1.8724491074419551,1.9111789330248012,1.942313543904639,2.0360408110996007,2.0829420235294673,2.11108262287324,2.129842993142928,2.153293453416678
2014-10-01,785081.4030993229,432580.3507593221,64.31413981432777,0.5187067707573461,0.1117638055794131,0.3178477238863466,1.9983606694211289,84.05098302866733,0.7735265284458444,1.177028225315327,1.4367209458079304,1.6100690357447964,1.730118397972994,1.8162755109303228,1.880204388478638,1.9290936906537572,1.9674928582598517,1.9983606694211287,2.0912814926551313,2.137778442857442,2.1656764597344886,2.184275107727305,2.2075234151258876
2015-01-01,782719.3555746246,428587.7435911946,64.46454967091846,0.6280101654154778,0.0288132782300469,0.1960091371161875,1.849974251509552,83.94513311627264,0.6448947388366875,1.0421928787502601,1.2977640167805349,1.4682864263307533,1.5863365141560486,1.6710350312824465,1.7338685314692452,1.7819130441445041,1.8196448876279943,1.849974251509552,1.9412675334576535,1.986948613621213,2.0143570577580006,2.0326293226477103,2.0554696511087274
2015-04-01,783219.1076409478,429958.7990005168,64.57988522247341,0.767527785167593,0.1223161073771531,0.3342258465121184,2.0109555033339483,84.01003615784298,0.7889365626621083,1.1915542006084185,1.4506595610140087,1.6236049677841682,1.7433694166331033,1.8293186674447628,1.8930914445272367,1.9418603571096011,1.9801644254283948,2.010955503333948,2.1036443882772478,2.1500250701526884,2.1778533188060134,2.1964054544678033,2.2195956214442405
2015-07-01,783959.8101144967,431632.9716603596,64.67046688223977,0.6776507891594434,0.0596700547846313,0.2614816326373639,1.9087467256840132,83.88220930144368,0.7086527966024256,1.1043853109171027,1.3589162626386446,1.5287255397748183,1.6462710597841579,1.730601463103013,1.793158516913994,1.8409898254426547,1.8785532526874391,1.9087467256840134,1.9996292561360653,2.0451044307155994,2.0723893187022435,2.090579212503092,2.1133165770882223
2015-10-01,787638.2324743492,433291.9520854703,64.78448960819236,0.7286705941202097,0.0358682674869739,0.1967887039819399,1.9558988933129065,83.88527002724375,0.6725793970361877,1.0944472826865876,1.3663423190630046,1.5480560901380538,1.6740244842006538,1.7644999014109022,1.8316717422383382,1.8830621197714892,1.9234369605117085,1.9558988933129065,2.053638199026888,2.102550605919432,2.131898046962886,2.151462981511812,2.175919147279267
2016-01-01,790437.2119563831,434232.6887993304,64.97674757172737,0.7914021027863789,-0.06430899317588,0.1341550934696221,0.564626922519831,83.9651782533904,0.26996660581484766,0.38136529728125096,0.44698764285517983,0.48728468818739956,0.5131954673633603,0.5306725909353395,0.543024119936128,0.5521353474363488,0.5591126415630775,0.564626922519831,0.5809127274235025,0.5889933155239906,0.5938391270599188,0.5970695780638495,0.601107636463167
2016-04-01,792537.2372802164,435715.0775725285,65.17573334062142,0.9184223589767252,-0.0879177739161624,0.1096903391681333,0.4765123945267341,83.91701100813471,0.22921480263768518,0.3257401511849126,0.3814807934445075,0.4150031265157948,0.4361205437551705,0.4501006097313057,0.45982591586680516,0.46691171762897876,0.47228906827420614,0.4765123945267341,0.4888960865244753,0.4950205847639255,0.4986926207866284,0.501140551721826,0.5042004598945323
2016-07-01,797780.1670878552,438337.06507650606,65.27696695418179,0.9334612588769344,-0.1306988400696448,0.1232279949296943,0.5028852856236575,83.92436991448429,0.24603680794384453,0.34556142648873317,0.4032947543495093,0.4381832356591193,0.46026725379800065,0.4749525156392689,0.48520741028017944,0.4927016473673252,0.4984016331126842,0.5028852856236574,0.5160558545346684,0.5225748062379312,0.5264835388593703,0.5290892681441032,0.5323464242821003
2016-10-01,797232.9763866186,438745.7999793415,65.38281068950121,0.919317361322243,-0.0274410575489467,0.1993853423064555,0.2794995048657756,83.81141628081564,0.245545437103021,0.2750743996473826,0.2863032994419159,0.28930920858898895,0.2888351162195285,0.2870628243136072,0.2849584132316267,0.28292076471744027,0.28109123311353834,0.2794995048657756,0.2743062833281334,0.2716196520119394,0.27000446257415894,0.26892756275243007,0.26758143184522354
2017-01-01,798562.1219493644,441801.96119334525,65.53383476326692,0.8537094311227493,-0.1220326210784871,0.0783107420942568,0.5162559525600178,83.74238755793615,0.2160345837585369,0.3291796155198462,0.3959622124759897,0.4370547046066832,0.4635282920997396,0.48141601957068186,0.4940759041871501,0.5034249452441424,0.5105900953079324,0.5162559525600178,0.5329999205706605,0.5413101812177543,0.5462938105588027,0.5496161404587574,0.5537690474946245
2017-04-01,799769.29432267,435380.1987462332,65.5905955245106,0.6345113139861668,-0.0983946163014532,0.1090690029925792,0.1367641011770682,83.76297814014649,0.1418158236489018,0.1590957761068063,0.16218655360923562,0.1596131172609515,0.1551914295843478,0.15053911978351286,0.1462718707611299,0.14256617354871007,0.13941900111926092,0.1367641011770682,0.1283572765776953,0.12405969844422747,0.12147784077464027,0.11975649294503225,0.11760480191210694
2017-07-01,802812.7760044538,441128.90277892887,65.70546660242233,0.6542880067975776,-0.0865543276160699,0.1147720437270559,0.3410993316433882,83.75510156486203,0.19834594505956873,0.26204121844198475,0.2959698804138341,0.3145383249104399,0.32507530750742286,0.33133628407970867,0.3352647028217341,0.3378797625602632,0.33972554232444724,0.34109933164338824,0.3448698516932075,0.34667665366787237,0.34775780353033453,0.3484784702711891,0.34937929789040933
2017-10-01,803985.8447144664,442504.5345107113,65.80282235927767,0.6403339987022577,-0.1309832967064307,0.0629292837497028,0.5141935633876676,83.728949435817,0.20406128098162418,0.32031864247598535,0.3891690408138039,0.4316791791668127,0.4591558043063204,0.4777753105302226,0.4909847468886009,0.5007576195469265,0.5082575666832871,0.5141935633876676,0.5317540702278692,0.5404736535583781,0.545702901954241,0.5491889785310431,0.5535465689424107
2018-01-01,810474.6533405636,446289.14227197214,65.9171177747505,0.5831591027515952,-0.0764431853300035,0.0910839987483478,0.571309748396676,83.75668402393784,0.23962681380745554,0.3626517386398204,0.4359984397543937,0.481591159781997,0.5112488265800005,0.5314595392263679,0.545863940945065,0.5565584085026103,0.5647863506100493,0.571309748396676,0.590645767062728,0.6002553965719162,0.6060187280030132,0.6098608613289395,0.6146635227407302
2018-04-01,815276.6473122027,447735.5827607949,65.97481873883696,0.5840810197629408,-0.1266726173582362,0.0687958263135559,0.3570845046277707,83.65693647874983,0.1682247438587668,0.24639882767029425,0.2899470694354998,0.3151105191754362,0.33031371428261785,0.3399789849846805,0.34646396301655424,0.3510507217509843,0.35445400465967536,0.3570845046277707,0.3646536295604984,0.3683646338677645,0.3705884235009008,0.3720708530676197,0.37392388435613316
2018-07-01,817303.7327526181,446369.4194042423,65.9951305225828,0.4398831798183991,-0.1205819161108104,0.0570351361896141,0.4082078797012956,83.66760172359015,0.17255516897326334,0.2654236689875156,0.3187347369096745,0.3505913989393307,0.3705302917097237,0.3836505503104367,0.39273015767570096,0.3993179762219239,0.40430195524888335,0.4082078797012955,0.4196321750164553,0.4252757373709753,0.4286591819662563,0.43091471786417684,0.4337341322056946
